epoch,train_loss,val_loss,lr,time
1,0.04358298462954746,0.02536464925992106,0.0001,83.66759848594666
2,0.023706504454215366,0.021727970220285272,9.990232305719945e-05,82.7066113948822
3,0.021454269047184237,0.02058056002021383,9.960967771506666e-05,84.12931942939758
4,0.02015555305941694,0.019716287262464334,9.912321891107009e-05,84.59609246253967
5,0.01880923349667212,0.01784390897208124,9.844486647586723e-05,84.17093563079834
6,0.017884443531176825,0.01725090691956495,9.757729755661011e-05,83.84379291534424
7,0.017205587416972923,0.016123477574608743,9.652393605146844e-05,84.11978840827942
8,0.01687343793161128,0.016061673547491568,9.528893909706797e-05,83.82229614257812
9,0.01648573752749583,0.015061881085601421,9.387718066217124e-05,84.41928577423096
10,0.015855378819222766,0.01615044731356272,9.229423231234974e-05,84.40607976913452
11,0.01591713855085873,0.01600978083037045,9.054634122155989e-05,83.72793126106262
12,0.01524575751959935,0.014420705851714273,8.864040551740155e-05,82.68021392822266
13,0.015196373194841475,0.015352658419058137,8.658394705735986e-05,84.11160731315613
14,0.014791256288901485,0.015503527122387372,8.438508174347008e-05,83.77644109725952
15,0.014770593504881722,0.015485228564795277,8.205248749256013e-05,84.44606971740723
16,0.014565696807085783,0.014730366722279049,7.959536998847742e-05,84.22648453712463
17,0.014276561012555812,0.014962092306840858,7.702342635146032e-05,84.10079264640808
18,0.01407680188830214,0.014233487940162694,7.434680686803489e-05,83.59753274917603
19,0.013937882270835254,0.013881509440070992,7.157607493247108e-05,85.38069486618042
20,0.01380048210347264,0.014123384862147067,6.872216535789155e-05,85.38306140899658
21,0.013721951140069414,0.01397636817306827,6.579634122155988e-05,84.79058170318604
22,0.013506936201097807,0.013086495055911054,6.28101494146603e-05,84.54027032852173
23,0.013566851589143619,0.013461837982929764,5.9775375071993364e-05,84.21563673019409
24,0.013286460469337716,0.013164516672953416,5.670399506143306e-05,84.16516852378845
25,0.013142402885995549,0.012797788892009663,5.3608130716701005e-05,83.89782547950745
26,0.013056069117403406,0.012804334432125912,5.049999999999999e-05,84.28845548629761
27,0.01303524546078995,0.013655464310164846,4.7391869283298976e-05,84.03820633888245
28,0.012833138644673872,0.012916874052922524,4.429600493856693e-05,84.14100956916809
29,0.012752706257776282,0.013017782815433013,4.122462492800662e-05,83.83199739456177
30,0.012701196673101392,0.012577739898798936,3.8189850585339674e-05,84.37620759010315
31,0.012596176744535052,0.01280064402583884,3.5203658778440106e-05,84.43984198570251
32,0.012447618618179326,0.012843762708127225,3.227783464210844e-05,84.09473943710327
33,0.012367462616777796,0.012535701881786552,2.942392506752889e-05,83.03281664848328
34,0.012324234499628174,0.013733760349093637,2.6653193131965075e-05,84.8286201953888
35,0.012346791510802061,0.012568587441544194,2.3976573648539646e-05,83.99054455757141
36,0.012208173118381837,0.01231323141997697,2.1404630011522576e-05,84.90701723098755
37,0.012106629332056505,0.012276528785517866,1.8947512507439848e-05,83.95904970169067
38,0.01207157662566537,0.012279120611385742,1.66149182565299e-05,84.39548587799072
39,0.012001763343618348,0.012224888527304481,1.4416052942640132e-05,83.86035561561584
40,0.011954710093573078,0.012119278448437331,1.235959448259843e-05,84.32266902923584
41,0.011912285481932862,0.012147001671143423,1.04536587784401e-05,84.16777563095093
42,0.011898340535853272,0.01207434180846284,8.70576768765026e-06,84.1045503616333
43,0.011862169742455771,0.012021293083991889,7.122819337828748e-06,84.04543924331665
44,0.011813588970308674,0.012038211296568839,5.711060902932039e-06,84.03121161460876
45,0.011802496731645245,0.011977900854534033,4.476063948531556e-06,84.4911847114563
46,0.011779871303052908,0.012033301760194771,3.4227024433898985e-06,83.08392357826233
47,0.011766425404033956,0.011941496592544771,2.555133524132766e-06,83.43988609313965
48,0.011753014707937836,0.011957110135405914,1.8767810889299075e-06,83.90259313583374
49,0.011746731815838265,0.011963975752507327,1.3903222849333503e-06,85.3613018989563
50,0.011740370698530098,0.01192722632336097,1.0976769428005576e-06,84.33098864555359
51,0.011739805758523958,0.011936189063158261,1e-06,84.64207696914673
52,0.01173925739873586,0.011914237833863825,1.0976769428005578e-06,83.73461771011353
53,0.01174123104736637,0.011928978267151419,1.3903222849333452e-06,84.22302103042603
54,0.011749088765796403,0.011933185941958373,1.8767810889299138e-06,84.38336324691772
55,0.011755279255709771,0.011924355814165068,2.5551335241327563e-06,83.99069023132324
56,0.011756126502336098,0.011947782464547578,3.4227024433898943e-06,84.15269565582275
57,0.011782876271005164,0.011928690545081477,4.4760639485315525e-06,83.68466591835022
58,0.01178398102404143,0.011961220351363952,5.711060902932025e-06,83.44358611106873
59,0.011813205968181806,0.011988126556389034,7.122819337828757e-06,83.33521604537964
60,0.011829787116476346,0.012031435076822312,8.70576768765025e-06,83.5394356250763
61,0.011849642242572601,0.012092967874396149,1.0453658778440085e-05,84.45153641700745
62,0.011896738438363905,0.01203826797374208,1.2359594482598432e-05,83.53223085403442
63,0.011909524082666498,0.01195020694178828,1.4416052942640117e-05,83.32938027381897
64,0.011960745673498203,0.012159121319984829,1.6614918256529913e-05,83.53099131584167
65,0.011945961967067814,0.012024874247849808,1.8947512507439865e-05,83.58560276031494
