epoch,train_loss,val_loss,lr,time
64,0.004374487083860795,0.004378386406460777,1.6614918256529913e-05,303.28908920288086
65,0.00438844955541477,0.004377317783655599,1.8947512507439865e-05,306.42168140411377
66,0.004525286502346558,0.004492303455481306,2.1404630011522572e-05,304.1761164665222
67,0.004437254465934213,0.004952638933900744,2.3976573648539683e-05,305.2378113269806
68,0.004517244130788047,0.004482623509829864,2.66531931319651e-05,304.05952405929565
69,0.004622184880249931,0.00430526711861603,2.942392506752893e-05,302.9002013206482
70,0.0043614489752698046,0.0046650735952425745,3.227783464210845e-05,308.9085533618927
71,0.004539885874533945,0.004313811776228249,3.520365877844009e-05,302.70580983161926
72,0.004423336683944596,0.004356692143483087,3.81898505853397e-05,307.9062066078186
73,0.004367928419252048,0.004256352642551064,4.122462492800663e-05,303.88195037841797
74,0.005022595723858103,0.004356395982904359,4.429600493856692e-05,304.8124303817749
75,0.00443399579608408,0.0044870583224110305,4.7391869283298997e-05,306.3890564441681
76,0.004481453878764549,0.004213472158880904,5.0499999999999994e-05,304.39649295806885
77,0.004388179352922041,0.004290851461701095,5.360813071670099e-05,304.6557409763336
78,0.004865380225490536,0.004728369094664231,5.6703995061433075e-05,308.1914954185486
79,0.004517219190070729,0.0042350019910372795,5.977537507199337e-05,305.17756843566895
80,0.004552697322493338,0.004406955721788108,6.281014941466034e-05,306.8918790817261
81,0.004899197317528255,0.006497048982419073,6.579634122155991e-05,304.14055705070496
82,0.004839534005757583,0.004296294332016259,6.872216535789156e-05,305.8196794986725
83,0.004421836791468946,0.0045813254313543435,7.157607493247108e-05,307.66684913635254
84,0.004909440432169029,0.004401924315607176,7.434680686803495e-05,307.813312292099
85,0.004458253030189435,0.004418643790995702,7.702342635146037e-05,305.86032271385193
86,0.0045521859403537665,0.004505894344765693,7.959536998847745e-05,304.30087780952454
87,0.005383448871409359,0.005150740739190951,8.205248749256016e-05,305.2313573360443
88,0.004366932777212123,0.004115262447157875,8.438508174347009e-05,304.7505474090576
89,0.00433589226272686,0.004603271774249152,8.65839470573599e-05,306.3394525051117
90,0.00453389507753815,0.0048191632493399085,8.864040551740162e-05,303.48144793510437
91,0.005079307636428301,0.00506311067729257,9.054634122155994e-05,307.03578758239746
92,0.004714534816625731,0.004455777269322425,9.229423231234978e-05,303.82908725738525
93,0.004932062644713923,0.005019005556823686,9.387718066217127e-05,303.64956307411194
94,0.004754289162203508,0.006131908693350852,9.5288939097068e-05,306.3622884750366
95,0.004844093072714041,0.004423562646843493,9.652393605146848e-05,305.6103992462158
96,0.0047489337650957805,0.004198423208435997,9.757729755661013e-05,301.94441509246826
97,0.004134123640023577,0.004004680982325226,9.844486647586726e-05,308.05083656311035
98,0.004666649709890961,0.004284310905495659,9.91232189110701e-05,306.69462728500366
99,0.004854866059284414,0.004367873788578436,9.960967771506666e-05,302.0263707637787
100,0.004842951433206706,0.004321710998192429,9.990232305719946e-05,308.63206601142883
